lat,lng,fecha,resultado,observaciones,año
-38.01267,-57.61414,2024-09-01,Asiste Policia y Libera,Avenida Victorio Tetamanti,2024
-38.0189,-57.5711611,2024-09-01,Asiste Policia y Libera,Avenida Juan B. Justo,2024
-38.026717,-57.5351605,2024-09-01,Asiste Policia y Libera,Saavedra Cornelio,2024
-37.996357249048614,-57.56156654528348,2024-09-01,Asiste Policia y Libera,Dorrego,2024
-38.001344966210986,-57.55417068946153,2024-09-01,Asiste Policia y Libera,Avenida Colon,2024
-38.0029374098025,-57.57971739307326,2024-09-01,Asiste Policia y Libera,Primera Junta,2024
-38.03080575602142,-57.57397637596718,2024-09-01,Asiste Policia y Libera,Giacomo Matteotti,2024
-38.04031495158795,-57.5550327283928,2024-09-01,Asiste Policia y Libera,Bosch Elisa,2024
-38.05000004184658,-57.57836768945927,2024-09-01,Asiste Policia y Libera,Cerrito,2024
-37.97233574991805,-57.5775559894628,2024-09-01,Se Realiza Seguimiento del Evento,Mariano Acosta Gobernador,2024
-37.98892426910292,-57.60074418761244,2024-09-01,Se Realiza Seguimiento del Evento,Estado De Israel,2024
-37.99041580562554,-57.559637202954946,2024-09-01,Se Realiza Seguimiento del Evento,Funes Gregorio,2024
-38.031497,-57.5545189,2024-09-01,Se Realiza Seguimiento del Evento,Jose Marti,2024
-37.989689637522,-57.54769208946203,2024-09-01,Se Realiza Seguimiento del Evento,Maipu,2024
-38.02199334527095,-57.555348602953664,2024-09-01,Se Realiza Seguimiento del Evento,Laprida,2024
-38.003300598929584,-57.56583468946148,2024-09-01,Asiste Policia y Libera,Castelli Juan Jose,2024
-38.006448,-57.5441499,2024-09-01,Asiste Policia y Libera,Tucuman,2024
-37.98545482534166,-57.55145247411947,2024-09-01,Asiste Policia y Libera,Ayacucho,2024
-37.99580588337909,-57.54691058946184,2024-09-01,Asiste Policia y Libera,Nueve de 07,2024
-38.04921724300103,-57.54132738945945,2024-09-01,Asiste Policia y Libera,Av. De Los Pescadores,2024
-38.001613341194506,-57.57572917411897,2024-09-01,Asiste Policia y Libera,Misiones,2024
-37.9471245614121,-57.609584845285625,2024-09-01,Hallazgo Automotor,Trinidad Tobago,2024
-38.02397,-57.55405,2024-09-01,Asiste Policia y Libera,Avenida Juan Jose Paso,2024
-38.002982236043366,-57.60080147411888,2024-09-01,No Asiste,Magallanes,2024
-38.00920360446266,-57.540901589461214,2024-09-01,No Asiste,Sarmiento,2024
-37.99944409930918,-57.54694418576232,2024-09-01,Se Realiza Seguimiento del Evento,San Martin,2024
-38.00791696201737,-57.556694031789874,2024-09-01,Se Realiza Seguimiento del Evento,Mitre Bartolome,2024
-38.00856181671603,-57.54875907411847,2024-09-01,Asiste Policia y Libera,Alberti Manuel,2024
-38.05784,-57.57544,2024-09-01,Asiste Policia y Libera,Triunvirato,2024
-37.98501,-57.58599,2024-09-01,Asiste Policia y Libera,Juncal,2024
-38.00624047354739,-57.54686768946133,2024-09-01,Asiste Policia y Libera,Brown Almirante,2024
-38.037035369869,-57.57300858945986,2024-09-01,Asiste Policia y Libera,Galicia,2024
-37.99224858662916,-57.59645603179051,2024-09-01,Asiste Policia y Libera,General 07 Argentino Roca,2024
-37.999351099726994,-57.547040745283226,2024-09-01,Asiste Policia y Libera,San Martin,2024
-38.04316133560698,-57.573477518295235,2024-09-01,Asiste Policia y Libera,Antonio Maria Gianelli,2024
-38.10376,-57.59421,2024-09-01,Asiste Policia y Libera,Calle 10,2024
-37.975655583804,-57.56197701644878,2024-09-01,Asiste Policia y Libera,Avenida Juan Hector Jara,2024
-37.95795,-57.6266578,2024-09-01,Asiste Policia y Libera,Ramon Carrillo,2024
-38.085082548698956,-57.54758464527941,2024-09-01,LPR - Se realiza seguimiento del vehiculo,Isla De Cerdeña,2024
-37.993455899210936,-57.545027989461914,2024-09-01,No Asiste,Mitre Bartolome,2024
-37.98839579104686,-57.55947544713335,2024-09-01,No Asiste,Olazabal Felix De,2024
-37.990344,-57.5693109,2024-09-01,No Asiste,Don Bosco,2024
-38.014082115712654,-57.55318481644694,2024-09-01,No Asiste,Roca 07,2024
-38.005141541271016,-57.56875438946124,2024-09-01,Hallazgo Automotor,San Lorenzo,2024
-38.02427068759281,-57.58126066062487,2024-09-01,No Asiste,Gonzalez Chavez,2024
-38.08066148517232,-57.54119371829362,2024-09-01,No Asiste,Federico Serrano,2024
-37.98553553034133,-57.574210789462285,2024-09-01,No Asiste,Uruguay,2024
-37.991873,-57.5909153,2024-09-01,No Asiste,Yapeyu,2024
-37.96989477174765,-57.61373050295594,2024-09-01,Asiste Policia y Libera,Onesimo Leguizamon,2024
-37.996976647687234,-57.553589616447724,2024-09-01,No Asiste,Avenida Independencia,2024
-38.024313690926654,-57.58296587596741,2024-09-01,No Asiste,Ciudad De Dolores,2024
-37.995458672772834,-57.556737489461725,2024-09-01,No Asiste,España,2024
-37.995786783339426,-57.62072618946168,2024-09-01,No Asiste,San Salvador,2024
-38.037918194366306,-57.58070745738234,2024-09-01,Asiste Policia y Libera,De La Plaza Fortunato,2024
-37.98459957916649,-57.54662843364061,2024-09-01,No Asiste,Jujuy,2024
-38.0127673656277,-57.573509202954085,2024-09-01,No Asiste,Catorce de 07,2024
-38.002199742478815,-57.563602047132854,2024-09-01,No Asiste,20 De Setiembre,2024
-37.991243,-57.5743265,2024-09-01,Asiste Policia y Libera,Avenida Juan Hector Jara,2024
-37.90299853075541,-57.52699144091408,2024-09-01,Asiste Policia y Libera,Isla Candelaria,2024
-38.006786,-57.5613468,2024-09-01,Persecucion Y Detencion,Avenida Colon,2024
-38.04063907805846,-57.59240006062407,2024-09-01,LPR - Se realiza seguimiento del vehiculo,Ambrosio Bestoso,2024
-37.9756,-57.55597,2024-09-01,Asiste Policia y Libera,La Pampa,2024
-38.021721,-57.5796599,2024-09-01,No Asiste,Doce de 10,2024
-38.00988519292692,-57.55266037411844,2024-09-01,No Asiste,Santa Fe,2024
-37.98146171018186,-57.570902360626675,2024-09-01,LPR - Se realiza seguimiento del vehiculo,Uruguay,2024
-38.009283,-57.587541,2024-09-01,Asiste Policia y Libera,Herminia Brumana,2024
-38.056067,-57.55108,2024-09-01,LPR - Se realiza seguimiento del vehiculo,Juan Vucetich,2024
-38.001303,-57.542948,2024-09-01,Se Realiza Seguimiento del Evento,Entre Rios,2024
-38.008278,-57.663641,2024-09-01,Se Realiza Seguimiento del Evento,acceso a parque industrial,2024
-38.004513,-57.565466,2024-09-01,Se Realiza Seguimiento del Evento,Alvarado Rudecindo,2024
-37.998932,-57.545236,2024-09-01,Asiste Policia y Libera,Avenida Pedro Luro,2024
-37.992127,-57.549676,2024-09-01,Asiste Policia y Libera,Avenida Independencia,2024
-38.031586,-57.552013,2024-09-01,Asiste Policia y Libera,Rodriguez Martin,2024
-38.02166,-57.564992,2024-09-01,Asiste Policia y Libera,Azcuenaga,2024
-37.98879,-57.56104,2024-09-01,Asiste Policia y Libera,La Pampa,2024
-38.083772,-57.551912,2024-09-01,Asiste Policia y Libera,Ciudad De Oneglia,2024
-38.0001,-57.54323,2024-09-01,LPR - Se realiza seguimiento del vehiculo,Santa Fe,2024
-37.955558,-57.606268,2024-09-01,LPR - Se realiza seguimiento del vehiculo,Necochea,2024
-38.02307,-57.57618,2024-09-01,Asiste Policia y Libera,Magallanes,2024
-37.974816,-57.5792254,2024-09-01,Asiste Policia y Libera,Avenida Libertad,2024
-37.972279,-57.611558,2024-09-01,No Asiste,Avenida Colon,2024
-37.987171,-57.5823898,2024-09-01,Asiste Policia y Libera,Peru,2024
-37.975881,-57.574866,2024-09-01,No Asiste,Maipu,2024
-37.985833,-57.602552,2024-09-01,LPR - Se realiza seguimiento del vehiculo,Alvarado Rudecindo,2024
-37.991141,-57.551746,2024-09-01,LPR - Se realiza seguimiento del vehiculo,Jujuy,2024
-38.025465,-57.564293,2024-09-01,No Asiste,General Manuel N. Savio,2024
-37.99426,-57.58392,2024-09-01,Hallazgo Automotor,Guillermo Marconi Ingeniero,2024
-37.959905,-57.5646017,2024-09-01,Asiste Policia y Libera,Avenida Constitucion,2024
-37.958834,-57.5934307,2024-09-01,Asiste Policia y Libera,Martiniano Chilabert,2024
-37.999871,-57.625572,2024-09-01,No Asiste,Soler Miguel,2024
-38.004286,-57.563739,2024-09-01,Asiste Policia y Libera,España,2024
-37.95295,-57.55194,2024-09-01,Asiste Policia y Libera,Jose Ortega Y Gasset,2024
-38.009628,-57.562114,2024-09-01,LPR - Se realiza seguimiento del vehiculo,Roca 07,2024
-37.980724,-57.563112,2024-09-01,No Asiste,Don Bosco,2024
-38.015127,-57.596984,2024-09-01,Asiste Bomberos,Leandro N. Alem,2024
-38.012617,-57.5866264,2024-09-01,Asiste Policia y Libera,Jose Luis Geronimo Camusso Intendente,2024
-37.999354,-57.54696,2024-09-01,No Asiste,Cordoba,2024
-38.057487,-57.545847,2024-09-01,No Asiste,Avenida de los Trabajadores,2024
-37.984593,-57.564782,2024-09-01,Asiste Policia y Libera,Once de 09,2024
-37.977493,-57.547749,2024-09-01,Se Realiza Seguimiento del Evento,Ricardo Gutierrez,2024
-37.983748,-57.597975,2024-09-01,No Asiste,Alberti Manuel,2024
-38.109138,-57.603342,2024-09-01,LPR - Se realiza seguimiento del vehiculo,Calle 20,2024
-37.959386,-57.620964,2024-09-01,Asiste Policia y Libera,Ciudad De Rosario,2024
-37.989887,-57.56072,2024-09-01,No Asiste,Olazabal Felix De,2024
-38.012116,-57.541821,2024-09-01,No Asiste,Alsina,2024
-37.975394,-57.598528,2024-09-01,No Asiste,Termas De Rio Hondo,2024
-37.996611,-57.559002,2024-09-01,Asiste Policia y Libera,20 De Setiembre,2024
-38.019074,-57.554467,2024-09-01,Asiste Policia y Libera,Tucuman,2024
-38.007026,-57.607586,2024-09-01,Asiste Policia y Libera,Avenida Victorio Tetamanti,2024
-37.996706,-57.5901096,2024-09-01,Asiste Policia y Libera,Teodoro Bronzini,2024
-37.997093,-57.5491867,2024-09-01,Detencion,Avenida Pedro Luro,2024
-38.038634,-57.598574,2024-09-01,LPR - Se realiza seguimiento del vehiculo,Benito Linch,2024
-38.031797,-57.59388,2024-09-01,Asiste Policia y Libera,Napoles,2024
-37.983453,-57.555421,2024-09-01,Hallazgo Automotor,Ayacucho,2024
-38.02668,-57.61617,2024-09-01,Asiste Policia y Libera,Reforma Universitaria,2024
-37.996017,-57.56699,2024-09-01,Asiste Policia y Libera,San Juan,2024
-38.006882,-57.5700073,2024-09-01,Asiste Policia y Libera,Catorce de 07,2024
-37.997635,-57.552544,2024-09-01,Asiste Policia y Libera,Catamarca,2024
-38.016362,-57.5690794,2024-09-01,Asiste Policia y Libera,Salta,2024
-38.03167,-57.551981,2024-09-01,Asiste Policia y Libera,Viamonte,2024
-37.984663,-57.591721,2024-09-01,Asiste Policia y Libera,Falucho,2024
-37.973586,-57.584208,2024-09-01,LPR - Se realiza seguimiento del vehiculo,Balcarce,2024
-38.016949,-57.5739063,2024-09-01,Detencion,España,2024
-37.987541,-57.5881438,2024-09-01,Se Realiza Seguimiento del Evento,España,2024
-37.991072,-57.5656844,2024-09-01,LPR - Se realiza seguimiento del vehiculo,San Martin,2024
-38.092893,-57.556572,2024-09-01,No Asiste,Lombardia,2024
-38.009936,-57.552703,2024-09-01,No Asiste,Castelli Juan Jose,2024
-38.010909,-57.546434,2024-09-01,No Asiste,Rawson,2024
-38.09194,-57.5564,2024-09-01,Asiste Policia y Libera,Diagonal Estados Unidos De Norteamerica,2024
-38.02059,-57.6035938,2024-09-01,Asiste Policia y Libera,De La Plaza Fortunato,2024
-38.032936,-57.556069,2024-09-01,Asiste Policia y Libera,Marcelo T. De Alvear,2024
-38.021414,-57.602343,2024-09-01,Se Realiza Seguimiento del Evento,Herminia Brumana,2024
-37.997093,-57.5491867,2024-09-01,Asiste Policia y Libera,La Rioja,2024
-37.9976,-57.545541,2024-09-01,LPR - Se realiza seguimiento del vehiculo,Cordoba,2024
-38.002056,-57.566164,2024-09-01,LPR - Se realiza seguimiento del vehiculo,Garay Juan De,2024
-38.017371,-57.614887,2024-09-01,LPR - Se realiza seguimiento del vehiculo,Andres Mac Gaul,2024
-38.011287,-57.541175,2024-09-01,No Asiste,Alsina,2024
-37.985052,-57.597595,2024-09-01,No Asiste,Estado De Israel,2024
-38.034049,-57.5928098,2024-09-01,Asiste Policia y Libera,Gonzalez Chavez,2024
-37.999407,-57.586785,2024-09-01,Asiste Policia y Libera,Primera Junta,2024
-38.039951,-57.5799177,2024-09-01,Asiste Policia y Libera,Esteban Echeverria,2024
-38.039942,-57.586515,2024-09-01,Se Realiza Seguimiento del Evento,Talcahuano,2024
-37.992024,-57.556668,2024-09-01,Se Realiza Seguimiento del Evento,Catorce de 07,2024
-37.995669,-57.549501,2024-09-01,Se Realiza Seguimiento del Evento,Venticinco de 05,2024
-38.099841,-57.560045,2024-09-01,Asiste Policia y Libera,Islas Baleares,2024
-38.008312,-57.567105,2024-09-01,No Asiste,España,2024
-38.012335,-57.55461,2024-09-01,Se Realiza Seguimiento del Evento,San Lorenzo,2024
-38.003471,-57.5501622,2024-09-01,No Asiste,Brown Almirante,2024
-38.09361,-57.54757,2024-09-01,Asiste Policia y Libera,Avenida de los Trabajadores,2024
-37.966992,-57.566137,2024-09-01,LPR - Se realiza seguimiento del vehiculo,Geronimo Rejon,2024
-37.993565,-57.5875485,2024-09-01,Se Realiza Seguimiento del Evento,Teodoro Bronzini,2024
-38.018412,-57.527208,2024-09-01,No Asiste,Esteban Gascon,2024
-37.970405,-57.546262,2024-09-01,No Asiste,Valencia,2024
-38.017409,-57.621526,2024-09-01,No Asiste,Marcelo 07 Fitte,2024
-37.972864,-57.599216,2024-09-01,No Asiste,Coronel Suarez Bis,2024
-37.995875,-57.551273,2024-09-01,No Asiste,Catamarca,2024
-37.98966,-57.566017,2024-09-01,Asiste Policia y Libera,San Martin,2024
-37.990442,-57.5623817,2024-09-01,Asiste Policia y Libera,San Martin,2024
-37.95795,-57.6266578,2024-09-01,Asiste Policia y Libera,Belgrano,2024
-38.058503,-57.5884982,2024-09-01,Asiste Unidad Sanitaria y Traslada,Calle 75,2024
-37.992162,-57.5723,2024-09-01,Asiste Policia y Libera,Don Bosco,2024
-37.98156,-57.55519,2024-09-01,Asiste Policia y Libera,Brandsen,2024
-38.002766,-57.562558,2024-09-01,LPR - Se realiza seguimiento del vehiculo,Rawson,2024
-38.004774,-57.549872,2024-09-01,Asiste Policia y Libera,Brown Almirante,2024
-37.994538,-57.551644,2024-09-01,Asiste Policia y Libera,Venticinco de 05,2024
-37.993048,-57.561713,2024-09-01,Asiste Policia y Libera,Funes Gregorio,2024
-38.002749,-57.562558,2024-09-01,Asiste Policia y Libera,Rawson,2024
-38.002749,-57.562558,2024-09-01,Asiste Policia y Libera,Tomas Manuel De Anchorena,2024
-38.039976,-57.586504,2024-09-01,Asiste Policia y Libera,Talcahuano,2024
-38.03108,-57.58771,2024-09-01,Asiste Policia y Libera,Eduardo G. Carasa,2024
-37.973411,-57.598291,2024-09-01,Asiste Policia y Libera,San Martin,2024
-38.037,-57.576466,2024-09-01,Asiste Policia y Libera,Soler Miguel,2024
-37.992435,-57.6063614,2024-09-01,Asiste Policia y Libera,Francisco Saverio Scarpatti,2024
-38.07302,-57.55141,2024-09-01,Asiste Policia y Libera,Pedro Ignacio De Castro Barros,2024
-38.01125,-57.54378,2024-09-01,LPR - Se realiza seguimiento del vehiculo,Alberti Manuel,2024
-37.9924,-57.58102,2024-09-01,LPR - Se realiza seguimiento del vehiculo,Alberti Manuel,2024
-38.044272,-57.5928084,2024-09-01,Detencion,Giacomo Matteotti,2024
-37.98042,-57.58674,2024-09-01,No Asiste,Senador Enzo Bordabehere,2024
-37.987541,-57.5881438,2024-09-01,No Asiste,Olazabal Felix De,2024
-38.0095,-57.54942,2024-09-01,Hallazgo Automotor,Rawson,2024
-38.03193,-57.58329,2024-09-01,Hallazgo Automotor,Juana Manso,2024
-38.0651,-57.55849,2024-09-01,No Asiste,Willian C Morris,2024
-38.00578,-57.5832,2024-09-01,No Asiste,Formosa,2024
-37.97697,-57.55988,2024-09-01,No Asiste,French Domingo,2024
-37.991243,-57.5743265,2024-09-01,Asiste Policia y Libera,Bolivar,2024
-37.99517,-57.56199,2024-09-01,No Asiste,Guido Tomas,2024
-38.11711,-57.60254,2024-09-01,No Asiste,Calle 12,2024
-37.98961,-57.55042,2024-09-01,Asiste Policia y Libera,Avenida Libertad,2024
-38.010088,-57.5371577,2024-09-01,Asiste Policia y Libera,Bolivar,2024
-38.00103,-57.54818,2024-09-01,Se Realiza Seguimiento del Evento,Cordoba,2024
-37.98717,-57.58238,2024-09-01,No Asiste,Peru,2024
-38.01326,-57.5397985,2024-09-01,Hallazgo Automotor,Esteban Gascon,2024
-38.02649,-57.57508,2024-09-01,No Asiste,Ortiz De Zarate,2024
-38.03563,-57.55268,2024-09-01,No Asiste,Jose Lanzilota,2024
-38.07908,-57.54732,2024-09-01,Asiste Policia y Libera,Jose Andres Pacheco De Melo,2024
-38.02449,-57.5743,2024-09-01,Asiste Policia y Libera,Ayolas,2024
-38.06754,-57.56309,2024-09-01,Asiste Policia y Libera,El Hornero,2024
-37.991243,-57.5743265,2024-09-01,Asiste Policia y Libera,Francia,2024
-38.01076,-57.56459,2024-09-01,No Asiste,Avenida Independencia,2024
-38.05232,-57.55452,2024-09-01,No Asiste,Pescadores,2024
-37.97417,-57.57192,2024-09-01,Asiste Policia y Libera,Ituzaingo,2024
-38.00812,-57.6114,2024-09-01,Asiste Policia y Libera,Tripulantes Del Fournier,2024
-38.07234,-57.55551,2024-09-01,Asiste Policia y Libera,Cabrera Angel,2024
-37.983806,-57.5754804,2024-09-01,Asiste Policia y Libera,Avenida Pedro Luro,2024
-38.11266,-57.59193,2024-09-01,No Asiste,Calle 475,2024
-37.96719,-57.61284,2024-09-01,No Asiste,Eduardo Wilde,2024
-38.04767,-57.55383,2024-09-01,No Asiste,Acha,2024
-37.9981,-57.54721,2024-09-01,No Asiste,San Luis,2024
-37.99912,-57.57219,2024-09-01,No Asiste,Garay Juan De,2024
-38.00547,-57.54614,2024-09-01,No Asiste,Entre Rios,2024
-38.006507,-57.6084355,2024-09-01,Asiste Policia y Libera,Avenida Vertiz,2024
-38.06174,-57.55606,2024-09-01,No Asiste,Luis Piedrabuena Comandante,2024
-37.95864,-57.5451,2024-09-01,No Asiste,Antonio Alice,2024
-38.016362,-57.5690794,2024-09-01,Asiste Policia y Libera,Avenida Juan Jose Paso,2024
-37.986889,-57.5962509,2024-09-01,LPR - Vehiculo Interceptado,Remedios De Escalada,2024
-37.98851,-57.55942,2024-09-01,Asiste Policia y Libera,Olazabal Felix De,2024
-38.006448,-57.5441499,2024-09-01,No Asiste,Entre Rios,2024
-38.0008,-57.55081,2024-09-01,Asiste Policia y Libera,Mitre Bartolome,2024
-38.02514,-57.58372,2024-09-01,No Asiste,Ciudad De Dolores,2024
-37.97783,-57.54936,2024-09-01,Asiste Policia y Libera,Jose Marmol,2024
-38.03001,-57.59472,2024-09-01,Hallazgo Automotor,Puan,2024
-37.962936,-57.5853132,2024-09-01,Asiste Policia y Libera,Arturo Alio,2024
-37.95795,-57.6266578,2024-09-01,Asiste Policia y Libera,Mario Abel Amaya Diputado,2024
-38.010838,-57.5533191,2024-09-01,Asiste Policia y Libera,Entre Rios,2024
-37.9661,-57.58789,2024-09-01,Asiste Policia y Libera,Neuquen,2024
-37.97443,-57.54942,2024-09-01,Asiste Policia y Libera,Patagones,2024
-38.02715,-57.5810893,2024-09-01,Asiste Policia y Libera,Luis Dellepiane,2024
-38.04567,-57.55822,2024-09-01,No Asiste,Juan Bautista Azopardo,2024
-37.97193,-57.59261,2024-09-01,Asiste Policia y Libera,Arturo Alio,2024
-38.01778,-57.5617,2024-10-01,Asiste Policia y Libera,Almafuerte,2024
-38.00559,-57.5889,2024-10-01,Asiste Policia y Libera,Avenida Juan B. Justo,2024
-37.998553,-57.5689131,2024-10-01,Asiste Policia y Libera,Falucho,2024
-38.00128,-57.62045,2024-10-01,Asiste Policia y Libera,calle 224,2024
-38.006021,-57.5805489,2024-10-01,Asiste Policia y Libera,Misiones,2024
-38.11208,-57.58864,2024-10-01,Asiste Policia y Libera,Calle 6,2024
-37.981458,-57.5665035,2024-10-01,Asiste Policia y Libera,Avenida Libertad,2024
-37.9924,-57.58102,2024-10-01,Se Realiza Seguimiento del Evento,Chile,2024
-38.01176,-57.56246,2024-10-01,LPR - Se realiza seguimiento del vehiculo,Primera Junta,2024
-37.97488,-57.54418,2024-10-01,LPR - Se realiza seguimiento del vehiculo,Dardo Rocha,2024
-38.02583,-57.58798,2024-10-01,Asiste Policia y Libera,Leonardo Rosales,2024
-38.00974,-57.5835032,2024-10-01,Asiste Policia y Libera,Italia,2024
-38.03047,-57.55953,2024-10-01,Se Realiza Seguimiento del Evento,Gaboto,2024
-38.09906,-57.55849,2024-10-01,Se Realiza Seguimiento del Evento,Toscana,2024
-37.94878,-57.58668,2024-10-01,Asiste Policia y Libera,Zanni Pedro,2024
-38.01209,-57.5641472,2024-10-01,Asiste Policia y Libera,Catamarca,2024
-38.07882,-57.54369,2024-10-01,Asiste Policia y Libera,Federico Garcia Lorca,2024
